MassiveID	filename	SampleType	SampleTypeSub1	NCBITaxonomy	YearOfAnalysis	SampleCollectionMethod	SampleExtractionMethod	InternalStandardsUsed	MassSpectrometer	IonizationSourceAndPolarity	ChromatographyAndPhase	SubjectIdentifierAsRecorded	AgeInYears	BiologicalSex	UBERONBodyPartName	TermsofPosition	HealthStatus	DOIDCommonName	ComorbidityListDOIDIndex	SampleCollectionDateandTime	Country	HumanPopulationDensity	LatitudeandLongitude	DepthorAltitudeMeters	qiita_sample_name	UniqueSubjectID	LifeStage	UBERONOntologyIndex	DOIDOntologyIndex	sample_name	cell_count	collection_timestamp	description	ATTRIBUTE_diet_intervention	dna_extracted	elevation	empo_1	empo_2	empo_3	empo_4	env_biome	env_feature	env_material	env_package	geo_loc_name	ATTRIBUTE_host_age	host_age_units	host_body_habitat	host_body_product	host_body_site	host_common_name	host_life_stage	host_scientific_name	host_subject_id	host_taxid	host_weight	host_weight_units	katharo_strains	katharoseq_aliquot_volume_ul	katharoseq_batch_information	katharoseq_plate_number	latitude	longitude	ATTRIBUTE_mouse_age	ATTRIBUTE_mouse_gender	mouse_genotype	mouse_id	ATTRIBUTE_mouse_treatment	number_on_plate	physical_specimen_location	physical_specimen_remaining	plate_well	qiita_study_id	sample_handling	ATTRIBUTE_sample_type	scientific_name	ATTRIBUTE_sex	sub_project	ATTRIBUTE_subproject	taxon_id	time_point	title	tube_id	volume	scrub_control	well_id	well_id_96	run	katharoseq_cell_count	katharoseq_strain	genotype	genotype_diet_gender	genotype_treatment	plate	sample_handling.1	submitted_mak_plate	subproject_verbose	genotype_gender_age	genotype_diet	ATTRIBUTE_host_age_numeric	sample_name_original	sample_name_qiita	SampleType_QCMXP	Order	Batch
MSV000093184	15108_2547_WT_normaldiet_male_2mo_urine.mzML	animal	biofluid	10095|Mus sp.	2024	urine, spot	ethanol (95%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2547	not applicable	male	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable	not applicable	15108.2547.WT.sub1.2mo.urine	MSV000093184_2547	not applicable	not applicable	not applicable	15108.2547.WT.sub1.2mo.urine		2022	urine sample	not applicable	TRUE	193	Host-associated	Host-associated (non-saline)	Animal (non-saline)		urban biome	animal-associated habita	urinary material	host-associated	USA:CA:San Diego	2	months	not specified	not specified	not specified	not specified	not specified	not specified	2547	not specified	not specified	not specified	not applicable	0	0	0	32.5	-117.25	2	male	wild type control	2547	normal diet	58	UCSD	FALSE	B-8	15108	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	urine	mouse metagenome	male	not specified	1	1441287		Mak_dapensutrile	363189879	35 ul					0	not applicable	wild type control	WT_RC_male	WT_RC	2	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	2	Ctns vs WT, baseline study	WT_RC_male_2		2	15108.2547.WT.normaldiet.male.2mo.urine	15108.2547.WT.sub1.2mo.urine	unknown	461	1
MSV000093184	15108_2547_WT_normaldiet_male_4mo_fecal.mzML	animal	biofluid	10095|Mus sp.	2024	feces	ethanol (95%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2547	not applicable	male	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable	not applicable	15108.2547.WT.sub1.4mo.fecal	MSV000093184_2547	not applicable	not applicable	not applicable	15108.2547.WT.sub1.4mo.fecal		2022	fecal sample	not applicable	TRUE	193	Host-associated	Host-associated (non-saline)	Animal (non-saline)		urban biome	animal-associated habita	feces	host-associated	USA:CA:San Diego	4	months	not specified	not specified	not specified	not specified	not specified	not specified	2547	not specified	not specified	not specified	not applicable	0	0	0	32.5	-117.25	4	male	wild type control	2547	normal diet	40	UCSD	FALSE	H-5	15108	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	feces	mouse gut metagenome	male	not specified	1	410661		Mak_dapensutrile	363205619	1 pellet					0	not applicable	wild type control	WT_RC_male	WT_RC	1	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	1	Ctns vs WT, baseline study	WT_RC_male_4		4	15108.2547.WT.normaldiet.male.4mo.fecal	15108.2547.WT.sub1.4mo.fecal	unknown	305	1
MSV000093184	15108_2547_WT_normaldiet_male_6mo_fecal.mzML	animal	biofluid	10095|Mus sp.	2024	feces	ethanol (95%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2547	not applicable	male	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable	not applicable	15108.2547.WT.sub1.6mo.fecal	MSV000093184_2547	not applicable	not applicable	not applicable	15108.2547.WT.sub1.6mo.fecal		2022	fecal sample	not applicable	TRUE	193	Host-associated	Host-associated (non-saline)	Animal (non-saline)		urban biome	animal-associated habita	feces	host-associated	USA:CA:San Diego	6	months	not specified	not specified	not specified	not specified	not specified	not specified	2547	not specified	not specified	not specified	not applicable	0	0	0	32.5	-117.25	6	male	wild type control	2547	normal diet	46	UCSD	FALSE	F-6	15108	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	feces	mouse gut metagenome	male	not specified	1	410661		Mak_dapensutrile	363205621	1 pellet					0	not applicable	wild type control	WT_RC_male	WT_RC	1	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	1	Ctns vs WT, baseline study	WT_RC_male_6		6	15108.2547.WT.normaldiet.male.6mo.fecal	15108.2547.WT.sub1.6mo.fecal	unknown	322	1
MSV000093184	15108_2547_WT_normaldiet_male_9mo_fecal.mzML	animal	biofluid	10095|Mus sp.	2024	feces	ethanol (95%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2547	not applicable	male	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable	not applicable	15108.2547.WT.sub1.9mo.fecal	MSV000093184_2547	not applicable	not applicable	not applicable	15108.2547.WT.sub1.9mo.fecal		2022	fecal sample	not applicable	TRUE	193	Host-associated	Host-associated (non-saline)	Animal (non-saline)		urban biome	animal-associated habita	feces	host-associated	USA:CA:San Diego	9	months	not specified	not specified	not specified	not specified	not specified	not specified	2547	not specified	not specified	not specified	not applicable	0	0	0	32.5	-117.25	9	male	wild type control	2547	normal diet	52	UCSD	FALSE	D-7	15108	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	feces	mouse gut metagenome	male	not specified	1	410661		Mak_dapensutrile	363205666	1 pellet					0	not applicable	wild type control	WT_RC_male	WT_RC	1	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	1	Ctns vs WT, baseline study	WT_RC_male_9		9	15108.2547.WT.normaldiet.male.9mo.fecal	15108.2547.WT.sub1.9mo.fecal	unknown	304	1
MSV000093184	15108_2548_WT_normaldiet_male_12mo_fecal.mzML	animal	biofluid	10095|Mus sp.	2024	feces	ethanol (95%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2548	not applicable	male	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable	not applicable	15108.2548.WT.sub1.12mo.fecal	MSV000093184_2548	not applicable	not applicable	not applicable	15108.2548.WT.sub1.12mo.fecal		2022	fecal sample	not applicable	TRUE	193	Host-associated	Host-associated (non-saline)	Animal (non-saline)		urban biome	animal-associated habita	feces	host-associated	USA:CA:San Diego	12	months	not specified	not specified	not specified	not specified	not specified	not specified	2548	not specified	not specified	not specified	not applicable	0	0	0	32.5	-117.25	12	male	wild type control	2548	normal diet	59	UCSD	FALSE	C-8	15108	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	feces	mouse gut metagenome	male	not specified	1	410661		Mak_dapensutrile	363205640	1 pellet					0	not applicable	wild type control	WT_RC_male	WT_RC	1	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	1	Ctns vs WT, baseline study	WT_RC_male_12		12	15108.2548.WT.normaldiet.male.12mo.fecal	15108.2548.WT.sub1.12mo.fecal	unknown	319	1
MSV000093184	15108_2548_WT_normaldiet_serum_CtnsvsWTbaseline_serum.mzML	animal	biofluid	10095|Mus sp.	2024	blood draw, venous	ethanol (95%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2548	not applicable	male	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable	not applicable	15108.2548.WT.sub1.12mo.serum	MSV000093184_2548	not applicable	not applicable	not applicable	15108.2548.WT.sub1.12mo.serum		2022	serum sample	not applicable	TRUE	193	Host-associated	Host-associated (non-saline)	Animal (non-saline)		urban biome	animal-associated habita	blood material	host-associated	USA:CA:San Diego	12	months	not specified	not specified	not specified	not specified	not specified	not specified	2548	not specified	not specified	not specified	not applicable	0	0	0	32.5	-117.25	12	male	wild type control	2548	normal diet	11	UCSD	FALSE	C-2	15108	30 ul frozen at -80 degree C, no additive, for metabolomics	serum	mouse metagenome	male	not specified	1	1441287		Mak_dapensutrile	363131259	30 ul					0	not applicable	wild type control	WT_RC_male	WT_RC	6	30 ul frozen at -80 degree C, no additive, for metabolomics	6	Ctns vs WT, baseline study	WT_RC_male_12		12	15108.2548.WT.normaldiet.serum.CtnsvsWTbaseline.serum	15108.2548.WT.sub1.12mo.serum	unknown	424	1
MSV000093184	15108_2548_WT_normaldiet_male_2mo_fecal.mzML	animal	biofluid	10095|Mus sp.	2024	feces	ethanol (95%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2548	not applicable	male	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable	not applicable	15108.2548.WT.sub1.2mo.fecal	MSV000093184_2548	not applicable	not applicable	not applicable	15108.2548.WT.sub1.2mo.fecal		2022	fecal sample	not applicable	TRUE	193	Host-associated	Host-associated (non-saline)	Animal (non-saline)		urban biome	animal-associated habita	feces	host-associated	USA:CA:San Diego	2	months	not specified	not specified	not specified	not specified	not specified	not specified	2548	not specified	not specified	not specified	not applicable	0	0	0	32.5	-117.25	2	male	wild type control	2548	normal diet	35	UCSD	FALSE	C-5	15108	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	feces	mouse gut metagenome	male	not specified	1	410661		Mak_dapensutrile	363205624	1 pellet					0	not applicable	wild type control	WT_RC_male	WT_RC	1	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	1	Ctns vs WT, baseline study	WT_RC_male_2		2	15108.2548.WT.normaldiet.male.2mo.fecal	15108.2548.WT.sub1.2mo.fecal	unknown	302	1
MSV000093184	15108_2548_WT_normaldiet_male_2mo_urine.mzML	animal	biofluid	10095|Mus sp.	2024	urine, spot	ethanol (95%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2548	not applicable	male	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable	not applicable	15108.2548.WT.sub1.2mo.urine	MSV000093184_2548	not applicable	not applicable	not applicable	15108.2548.WT.sub1.2mo.urine		2022	urine sample	not applicable	TRUE	193	Host-associated	Host-associated (non-saline)	Animal (non-saline)		urban biome	animal-associated habita	urinary material	host-associated	USA:CA:San Diego	2	months	not specified	not specified	not specified	not specified	not specified	not specified	2548	not specified	not specified	not specified	not applicable	0	0	0	32.5	-117.25	2	male	wild type control	2548	normal diet	59	UCSD	FALSE	C-8	15108	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	urine	mouse metagenome	male	not specified	1	1441287		Mak_dapensutrile	363189880	35 ul					0	not applicable	wild type control	WT_RC_male	WT_RC	2	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	2	Ctns vs WT, baseline study	WT_RC_male_2		2	15108.2548.WT.normaldiet.male.2mo.urine	15108.2548.WT.sub1.2mo.urine	unknown	495	1
MSV000093184	15108_2548_WT_normaldiet_male_4mo_fecal.mzML	animal	biofluid	10095|Mus sp.	2024	feces	ethanol (95%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2548	not applicable	male	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable	not applicable	15108.2548.WT.sub1.4mo.fecal	MSV000093184_2548	not applicable	not applicable	not applicable	15108.2548.WT.sub1.4mo.fecal		2022	fecal sample	not applicable	TRUE	193	Host-associated	Host-associated (non-saline)	Animal (non-saline)		urban biome	animal-associated habita	feces	host-associated	USA:CA:San Diego	4	months	not specified	not specified	not specified	not specified	not specified	not specified	2548	not specified	not specified	not specified	not applicable	0	0	0	32.5	-117.25	4	male	wild type control	2548	normal diet	41	UCSD	FALSE	A-6	15108	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	feces	mouse gut metagenome	male	not specified	1	410661		Mak_dapensutrile	363205607	1 pellet					0	not applicable	wild type control	WT_RC_male	WT_RC	1	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	1	Ctns vs WT, baseline study	WT_RC_male_4		4	15108.2548.WT.normaldiet.male.4mo.fecal	15108.2548.WT.sub1.4mo.fecal	unknown	284	1
MSV000093184	15108_2548_WT_normaldiet_male_6mo_fecal.mzML	animal	biofluid	10095|Mus sp.	2024	feces	ethanol (95%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2548	not applicable	male	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable	not applicable	15108.2548.WT.sub1.6mo.fecal	MSV000093184_2548	not applicable	not applicable	not applicable	15108.2548.WT.sub1.6mo.fecal		2022	fecal sample	not applicable	TRUE	193	Host-associated	Host-associated (non-saline)	Animal (non-saline)		urban biome	animal-associated habita	feces	host-associated	USA:CA:San Diego	6	months	not specified	not specified	not specified	not specified	not specified	not specified	2548	not specified	not specified	not specified	not applicable	0	0	0	32.5	-117.25	6	male	wild type control	2548	normal diet	47	UCSD	FALSE	G-6	15108	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	feces	mouse gut metagenome	male	not specified	1	410661		Mak_dapensutrile	363205628	1 pellet					0	not applicable	wild type control	WT_RC_male	WT_RC	1	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	1	Ctns vs WT, baseline study	WT_RC_male_6		6	15108.2548.WT.normaldiet.male.6mo.fecal	15108.2548.WT.sub1.6mo.fecal	unknown	261	1
MSV000093184	15108_2548_WT_normaldiet_male_9mo_fecal.mzML	animal	biofluid	10095|Mus sp.	2024	feces	ethanol (95%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2548	not applicable	male	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable	not applicable	15108.2548.WT.sub1.9mo.fecal	MSV000093184_2548	not applicable	not applicable	not applicable	15108.2548.WT.sub1.9mo.fecal		2022	fecal sample	not applicable	TRUE	193	Host-associated	Host-associated (non-saline)	Animal (non-saline)		urban biome	animal-associated habita	feces	host-associated	USA:CA:San Diego	9	months	not specified	not specified	not specified	not specified	not specified	not specified	2548	not specified	not specified	not specified	not applicable	0	0	0	32.5	-117.25	9	male	wild type control	2548	normal diet	53	UCSD	FALSE	E-7	15108	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	feces	mouse gut metagenome	male	not specified	1	410661		Mak_dapensutrile	363205626	1 pellet					0	not applicable	wild type control	WT_RC_male	WT_RC	1	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	1	Ctns vs WT, baseline study	WT_RC_male_9		9	15108.2548.WT.normaldiet.male.9mo.fecal	15108.2548.WT.sub1.9mo.fecal	unknown	270	1
MSV000093184	15108_2549_WT_normaldiet_male_12mo_fecal.mzML	animal	biofluid	10095|Mus sp.	2024	feces	ethanol (95%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2549	not applicable	male	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable	not applicable	15108.2549.WT.sub1.12mo.fecal	MSV000093184_2549	not applicable	not applicable	not applicable	15108.2549.WT.sub1.12mo.fecal		2022	fecal sample	not applicable	TRUE	193	Host-associated	Host-associated (non-saline)	Animal (non-saline)		urban biome	animal-associated habita	feces	host-associated	USA:CA:San Diego	12	months	not specified	not specified	not specified	not specified	not specified	not specified	2549	not specified	not specified	not specified	not applicable	0	0	0	32.5	-117.25	12	male	wild type control	2549	normal diet	60	UCSD	FALSE	D-8	15108	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	feces	mouse gut metagenome	male	not specified	1	410661		Mak_dapensutrile	363205617	1 pellet					0	not applicable	wild type control	WT_RC_male	WT_RC	1	admix with 400 ul 95% ETOH, kept at -80 degree C prior to sending to Knight's lab	1	Ctns vs WT, baseline study	WT_RC_male_12		12	15108.2549.WT.normaldiet.male.12mo.fecal	15108.2549.WT.sub1.12mo.fecal	unknown	286	1
MSV000093184	15108_2549_WT_normaldiet_serum_CtnsvsWTbaseline_serum.mzML	animal	biofluid	10095|Mus sp.	2024	blood draw, venous	ethanol (95%)	sulfadimethoxine	Q Exactive|MS:1001911	electrospray ionization (positive)	reverse phase (C18)	2549	not applicable	male	not specified	not applicable	not applicable	not applicable	not applicable	not applicable	United States of America	not applicable	not applicable	not applicable	15108.2549.WT.sub1.12mo.serum	MSV000093184_2549	not applicable	not applicable	not applicable	15108.2549.WT.sub1.12mo.serum		2022	serum sample	not applicable	TRUE	193	Host-associated	Host-associated (non-saline)	Animal (non-saline)		urban biome	animal-associated habita	blood material	host-associated	USA:CA:San Diego	12	months	not specified	not specified	not specified	not specified	not specified	not specified	2549	not specified	not specified	not specified	not applicable	0	0	0	32.5	-117.25	12	male	wild type control	2549	normal diet	12	UCSD	FALSE	D-2	15108	30 ul frozen at -80 degree C, no additive, for metabolomics	serum	mouse metagenome	male	not specified	1	1441287		Mak_dapensutrile	363131260	30 ul					0	not applicable	wild type control	WT_RC_male	WT_RC	6	30 ul frozen at -80 degree C, no additive, for metabolomics	6	Ctns vs WT, baseline study	WT_RC_male_12		12	15108.2549.WT.normaldiet.serum.CtnsvsWTbaseline.serum	15108.2549.WT.sub1.12mo.serum	unknown	345	1
